@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}

@data
247,'2017/02/12 17:20:07:594',1,-148.075989,176.241791,93.590073,0,0,0,-98.198166,168.060822,41.065483,-147.686829,263.615692,41.52409,-107.86512,135.585846,48.339474,-121.840881,128.19696,56.860271,-135.057404,137.400497,60.98082,107395.554688,0.380078,-0.58893,-0.713234,-0.096845,0.741525,-0.663899,0.573114,0.840575,-0.144852,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
248,'2017/02/12 17:20:07:610',1,-148.291122,176.34256,93.467209,0,0,0,-98.242455,167.884399,41.181969,-147.561768,263.497955,41.031345,-107.926575,135.489441,48.415642,-121.938705,128.126495,56.915642,-135.185867,137.350372,61.021839,107258.476563,0.382057,-0.592032,-0.709599,-0.093049,0.739303,-0.666913,0.573086,0.836831,-0.138627,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
249,'2017/02/12 17:20:07:627',1,-148.278564,176.293167,93.459213,0,0,0,-98.303864,167.792236,41.151226,-147.556747,263.368683,40.925953,-107.882988,135.482315,48.290863,-121.898911,128.076675,56.861122,-135.155579,137.296326,60.964844,107559.601563,0.382049,-0.591725,-0.70986,-0.093239,0.739528,-0.666637,0.573314,0.837188,-0.138964,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
250,'2017/02/12 17:20:07:643',1,-148.230179,176.184036,93.39463,0,0,0,-98.344421,167.657654,41.067841,-147.462982,263.047363,40.601482,-107.793694,135.40271,48.170269,-121.800499,127.978951,56.75032,-135.070801,137.188782,60.833691,108405.554688,0.382339,-0.591213,-0.710129,-0.093553,0.739803,-0.666288,0.574054,0.837634,-0.139497,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
251,'2017/02/12 17:20:07:660',1,-148.218246,176.146011,93.334343,0,0,0,-98.42997,167.628281,40.981762,-147.283798,262.691498,40.101265,-107.747536,135.389511,48.023636,-121.74633,127.899849,56.701576,-135.031281,137.145294,60.716961,109864.304688,0.382396,-0.590877,-0.710378,-0.093938,0.739965,-0.666054,0.574381,0.837918,-0.140113,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
252,'2017/02/12 17:20:07:677',1,-148.220901,176.11142,93.276817,0,0,0,-98.515175,167.623596,40.90308,-147.234589,262.484894,39.824287,-107.711945,135.367737,47.939461,-121.682228,127.800621,56.698917,-134.995148,137.108536,60.622936,110712.835938,0.382693,-0.590362,-0.710647,-0.094537,0.740141,-0.665774,0.575132,0.838245,-0.141053,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
253,'2017/02/12 17:20:07:694',1,-148.221634,176.085602,93.233276,0,0,0,-98.621918,167.598907,40.83382,-147.074677,262.149567,39.374191,-107.679855,135.323395,47.885277,-121.631973,127.693657,56.723026,-134.966125,137.075348,60.531933,112069.726563,0.382845,-0.590017,-0.710851,-0.095042,0.740237,-0.665595,0.575581,0.838443,-0.141834,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
254,'2017/02/12 17:20:07:710',1,-148.22171,176.067474,93.201508,0,0,0,-98.684227,167.598938,40.782005,-146.97644,261.907806,39.048553,-107.651413,135.227829,47.886284,-121.601517,127.610611,56.735638,-134.945984,137.047241,60.456718,113061.671875,0.382871,-0.589779,-0.711035,-0.095478,0.740299,-0.665464,0.575797,0.838582,-0.142504,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
255,'2017/02/12 17:20:07:726',1,-148.231552,176.053543,93.172203,0,0,0,-98.735001,167.621216,40.730118,-146.957199,261.791107,38.9123,-107.641579,135.145386,47.879612,-121.583778,127.522377,56.773438,-134.940002,137.033524,60.370262,113273.554688,0.382813,-0.589328,-0.71144,-0.095889,0.740595,-0.665074,0.576077,0.839072,-0.143191,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
256,'2017/02/12 17:20:07:743',1,-148.221329,176.026367,93.098068,0,0,0,-98.802811,167.645081,40.601604,-147.054962,261.749573,38.840336,-107.614693,135.008286,47.896862,-121.525345,127.403648,56.817211,-134.904984,137.015335,60.250153,113442.890625,0.382778,-0.588603,-0.712058,-0.097109,0.740854,-0.664609,0.576598,0.839594,-0.145088,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
257,'2017/02/12 17:20:07:760',1,-148.263397,176.044144,92.97271,0,0,0,-98.819397,167.69838,40.507332,-147.101685,261.732513,38.687275,-107.57795,134.948212,47.883068,-121.475403,127.341553,56.829666,-134.881149,137.011932,60.12207,113853.765625,0.383745,-0.588207,-0.711865,-0.097184,0.74088,-0.66457,0.57806,0.839641,-0.145206,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
258,'2017/02/12 17:20:07:776',1,-148.286041,176.062057,92.915291,0,0,0,-98.832092,167.718506,40.473881,-147.109131,261.73938,38.612747,-107.559387,134.919891,47.899929,-121.451462,127.333435,56.822544,-134.869705,137.014816,60.067654,114048.289063,0.384295,-0.588119,-0.711641,-0.097052,0.740827,-0.664648,0.578784,0.839547,-0.144996,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
259,'2017/02/12 17:20:07:793',1,-148.302231,176.053116,92.869026,0,0,0,-98.832504,167.725555,40.469742,-147.104248,261.732086,38.571205,-107.498932,134.881866,47.91457,-121.387894,127.313133,56.812878,-134.82753,136.988312,60.000668,114084.125,0.385254,-0.587736,-0.71144,-0.09683,0.740947,-0.664546,0.580224,0.839703,-0.14469,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
260,'2017/02/12 17:20:07:810',1,-148.361038,176.04274,92.862892,0,0,0,-98.766823,167.6633,40.595097,-147.029694,261.673553,38.491154,-107.434486,134.730408,48.127636,-121.335899,127.253098,56.930901,-134.796463,136.921097,60.014297,114554.90625,0.387028,-0.588356,-0.709962,-0.095225,0.740346,-0.665447,0.581848,0.838627,-0.142134,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
261,'2017/02/12 17:20:07:826',1,-148.438614,176.042542,92.875618,0,0,0,-98.695885,167.56192,40.784634,-146.933472,261.583374,38.364925,-107.362869,134.450409,48.573261,-121.158264,127.426453,56.441254,-134.766022,136.836258,60.025475,114988.71875,0.389335,-0.58956,-0.707699,-0.09308,0.739206,-0.667016,0.583639,0.83669,-0.138652,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
262,'2017/02/12 17:20:07:841',1,-148.488693,176.037201,92.893097,0,0,0,-98.660835,167.471985,40.936886,-146.894989,261.551331,38.313507,-107.25605,134.441269,48.617771,-121.003952,127.555222,56.102402,-134.718048,136.775177,59.945103,114895.429688,0.391233,-0.590397,-0.705952,-0.091715,0.738264,-0.668248,0.585225,0.835137,-0.136395,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
263,'2017/02/12 17:20:07:859',1,-148.475357,176.007446,92.910347,0,0,0,-98.731377,167.38533,40.976551,-146.934021,261.614777,38.433098,-107.117828,134.571732,48.318993,-120.871307,127.643181,55.809555,-134.658173,136.751312,59.754646,113734.226563,0.39192,-0.59038,-0.705585,-0.091712,0.738049,-0.668485,0.586045,0.834815,-0.136342,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
264,'2017/02/12 17:20:07:876',1,-148.447342,175.981003,92.935165,0,0,0,-98.703629,167.380676,41.015244,-146.937332,261.608917,38.48727,-106.967812,134.772461,47.91288,-120.762642,127.688492,55.641682,-134.590347,136.731949,59.634052,113193.125,0.392373,-0.590134,-0.705539,-0.09188,0.738068,-0.668441,0.58677,0.834862,-0.136598,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
265,'2017/02/12 17:20:07:892',1,-148.355972,175.901718,92.999969,0,0,0,-98.610664,167.414124,41.060841,-146.899918,261.613434,38.689407,-106.810982,134.837677,47.779716,-120.559074,127.851128,55.180325,-134.454926,136.73848,59.424973,111192.148438,0.392793,-0.588682,-0.706518,-0.09239,0.739118,-0.667209,0.5884,0.836486,-0.137597,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
266,'2017/02/12 17:20:07:909',1,-148.293961,175.831482,93.054764,0,0,0,-98.527252,167.438782,41.118923,-146.807602,261.59259,38.846653,-106.6287,135.070023,47.335648,-120.409325,127.934967,54.901855,-134.350586,136.743225,59.256355,109604.515625,0.393268,-0.587375,-0.707341,-0.092336,0.740209,-0.666006,0.589986,0.838117,-0.137764,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
267,'2017/02/12 17:20:07:929',1,-148.263687,175.826996,93.07592,0,0,0,-98.572113,167.476624,41.111359,-146.763367,261.630951,38.947765,-106.510384,135.304382,46.930229,-120.329185,128.01651,54.716908,-134.292816,136.797058,59.074291,108248.101563,0.393413,-0.58649,-0.707994,-0.092405,0.740969,-0.665152,0.590853,0.839265,-0.138039,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
268,'2017/02/12 17:20:07:943',1,-148.216507,175.854202,93.114845,0,0,0,-98.555939,167.564697,41.128426,-146.665924,261.693268,39.059372,-106.43354,135.427582,46.802048,-120.241402,128.136307,54.507977,-134.218445,136.888992,58.919144,106712.804688,0.393435,-0.585512,-0.708791,-0.092431,0.741869,-0.664144,0.591651,0.840622,-0.138285,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
269,'2017/02/12 17:20:07:958',1,-148.16713,175.841949,93.161377,0,0,0,-98.555779,167.641037,41.146095,-146.654694,261.736481,39.202866,-106.35218,135.515808,46.745979,-120.141258,128.229019,54.359871,-134.136658,136.954391,58.799725,105444.546875,0.393728,-0.58423,-0.709686,-0.092996,0.742769,-0.663058,0.593012,0.842037,-0.139344,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
270,'2017/02/12 17:20:07:976',1,-148.118332,175.811584,93.277481,0,0,0,-98.523232,167.77681,41.233551,-146.621994,261.842041,39.540447,-106.254341,135.651611,46.670322,-120.021118,128.393967,54.073154,-134.04483,137.059998,58.621716,102790.515625,0.394058,-0.58196,-0.711366,-0.093332,0.744654,-0.660893,0.595207,0.844921,-0.140293,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
271,'2017/02/12 17:20:07:993',1,-148.114838,175.845459,93.392967,0,0,0,-98.560028,167.889145,41.336979,-146.553757,261.93161,39.747368,-106.194405,135.825043,46.517925,-119.959808,128.619995,53.701057,-134.01947,137.19426,58.454617,100651.929688,0.394126,-0.580793,-0.712281,-0.093072,0.745806,-0.659629,0.596219,0.846639,-0.140173,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
272,'2017/02/12 17:20:08:010',1,-148.088303,175.883041,93.5168,0,0,0,-98.743622,168.00174,41.386345,-146.592911,262.044434,40.002476,-106.063629,136.210892,46.053501,-119.87886,128.822906,53.481495,-133.964828,137.365799,58.262993,98595.335938,0.394156,-0.578918,-0.71379,-0.093988,0.747202,-0.657917,0.597757,0.848855,-0.141897,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
273,'2017/02/12 17:20:08:025',1,-148.064041,175.928146,93.643776,0,0,0,-98.89856,168.113037,41.408123,-146.658981,262.13678,40.234077,-105.99247,136.520889,45.746742,-119.820274,129.03717,53.24548,-133.925476,137.528473,58.13496,96892.046875,0.393811,-0.57697,-0.715554,-0.095329,0.748627,-0.656103,0.598918,0.851169,-0.144286,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
274,'2017/02/12 17:20:08:042',1,-148.083664,176.043106,93.757027,0,0,0,-99.053368,168.201584,41.463211,-146.677582,262.220734,40.338512,-105.983322,136.768219,45.557514,-119.823891,129.255157,53.039066,-133.948639,137.695602,58.056004,95868.203125,0.393351,-0.576321,-0.71633,-0.095698,0.74924,-0.655348,0.598899,0.852146,-0.145001,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
275,'2017/02/12 17:20:08:059',1,-148.126587,176.14949,93.834671,0,0,0,-99.138252,168.308212,41.531487,-146.652344,262.23468,40.318893,-105.989761,136.920151,45.472145,-119.84198,129.355927,53.011673,-133.984299,137.859726,57.859539,94775.5,0.393263,-0.576273,-0.716417,-0.095516,0.749377,-0.655218,0.598832,0.852335,-0.144758,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
276,'2017/02/12 17:20:08:076',1,-148.175446,176.320007,93.958252,0,0,0,-99.256706,168.454498,41.60899,-146.720169,262.198242,40.177956,-106.045662,137.052948,45.51207,-119.900368,129.391296,53.260612,-134.040176,137.98085,57.983883,96185.070313,0.39272,-0.577234,-0.715941,-0.096435,0.748347,-0.65626,0.597414,0.850866,-0.145902,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
277,'2017/02/12 17:20:08:092',1,-148.177414,176.404617,94.055885,0,0,0,-99.382988,168.595413,41.59763,-146.737045,262.044769,40.026783,-106.135437,137.127029,45.504211,-119.97094,129.423904,53.341629,-134.100739,138.06105,58.022682,96901.085938,0.391255,-0.577269,-0.716715,-0.097934,0.748259,-0.656138,0.595649,0.850899,-0.148164,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
278,'2017/02/12 17:20:08:108',1,-148.013428,176.543503,93.928192,0,0,0,-99.759804,168.964325,40.953255,-147.152725,262.110107,39.855865,-106.381203,137.415329,44.870312,-120.108925,129.380203,53.296585,-134.207443,138.266434,57.722157,96685.21875,0.385041,-0.575242,-0.721693,-0.106136,0.749196,-0.653789,0.589861,0.853296,-0.160935,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
279,'2017/02/12 17:20:08:126',1,-147.737625,176.589539,93.63269,0,0,0,-99.939468,169.31044,40.165771,-147.443176,262.03653,39.468407,-106.466209,137.418991,44.321461,-120.103027,129.519638,52.691704,-134.159821,138.378723,57.289261,96769.734375,0.379486,-0.573029,-0.72638,-0.114363,0.750034,-0.651437,0.584936,0.855636,-0.173783,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
280,'2017/02/12 17:20:08:142',1,-147.550797,176.613876,93.459526,0,0,0,-100.255089,169.595505,39.511368,-147.706589,262.134064,39.464756,-106.692116,137.544037,43.693363,-120.262581,129.614456,52.236443,-134.281128,138.534088,56.855141,94520.59375,0.373131,-0.570277,-0.731818,-0.120926,0.752162,-0.647787,0.579391,0.859817,-0.184552,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
281,'2017/02/12 17:20:08:159',1,-147.253952,176.605972,93.125511,0,0,0,-100.49881,169.717621,38.695175,-147.878448,262.159119,39.206936,-106.884766,137.363556,43.136902,-120.38604,129.608749,51.628735,-134.354065,138.55722,56.3451,95904.890625,0.365745,-0.569706,-0.735979,-0.127024,0.752813,-0.645861,0.570722,0.861716,-0.194195,143.042709,69.296532,-66.563972,0,0,0,76.178154,43.785564,-24.226583,43.183258,65.520111,-76.286842,49.218338,61.862072,-105.814377,69.488579,72.984268,-130.700195,91.347015,73.965874,-129.597717,1602.558838,-0.450118,-0.783323,-0.428717,-0.786578,0.575078,-0.2249,-0.521553,1.198005,-1.292304,0,0,1
